province_name,town_name,type_of_water_source,number_of_people_served,visit_count
Amanzi,Asmara,shared_tap,2088,4
Amanzi,Asmara,shared_tap,2088,5
Amanzi,Asmara,shared_tap,2088,6
Amanzi,Asmara,shared_tap,2088,7
Amanzi,Asmara,shared_tap,2088,8
Amanzi,Asmara,tap_in_home,652,1
Amanzi,Asmara,shared_tap,600,1
Amanzi,Asmara,tap_in_home,360,1
Amanzi,Asmara,shared_tap,3066,1
Amanzi,Asmara,shared_tap,3066,2
Amanzi,Asmara,shared_tap,3066,3
Amanzi,Asmara,shared_tap,3066,4
Amanzi,Asmara,shared_tap,3066,5
Amanzi,Asmara,shared_tap,3066,6
Amanzi,Asmara,shared_tap,3066,7
Amanzi,Asmara,shared_tap,3066,8
Amanzi,Asmara,tap_in_home,512,1
Amanzi,Asmara,tap_in_home_broken,730,1
Amanzi,Asmara,tap_in_home_broken,562,1
Amanzi,Asmara,tap_in_home,620,1
Amanzi,Asmara,tap_in_home,956,1
Amanzi,Asmara,tap_in_home,890,1
Amanzi,Asmara,tap_in_home_broken,404,1
Amanzi,Asmara,shared_tap,1578,1
Amanzi,Asmara,tap_in_home_broken,686,1
Amanzi,Asmara,tap_in_home_broken,788,1
Amanzi,Asmara,tap_in_home_broken,554,1
Amanzi,Asmara,tap_in_home,436,1
Amanzi,Asmara,tap_in_home_broken,362,1
Amanzi,Asmara,tap_in_home_broken,766,1
Amanzi,Asmara,shared_tap,2722,1
Amanzi,Asmara,shared_tap,2722,2
Amanzi,Asmara,shared_tap,2722,3
Amanzi,Asmara,shared_tap,2722,4
Amanzi,Asmara,shared_tap,2722,5
Amanzi,Asmara,shared_tap,2722,6
Amanzi,Asmara,shared_tap,2722,7
Amanzi,Asmara,shared_tap,2722,8
Amanzi,Asmara,tap_in_home,830,1
Amanzi,Asmara,tap_in_home_broken,772,1
Amanzi,Asmara,shared_tap,3526,1
Amanzi,Asmara,shared_tap,2088,1
Amanzi,Asmara,shared_tap,1562,1
Amanzi,Asmara,well,226,1
Amanzi,Asmara,well,198,1
Amanzi,Asmara,river,926,1
Amanzi,Asmara,well,270,1
Amanzi,Asmara,tap_in_home_broken,368,1
Amanzi,Asmara,tap_in_home_broken,660,1
Amanzi,Asmara,tap_in_home_broken,888,1
Amanzi,Asmara,tap_in_home,876,1
Amanzi,Asmara,tap_in_home,542,1
Amanzi,Asmara,shared_tap,3542,1
Amanzi,Asmara,shared_tap,3542,2
Amanzi,Asmara,shared_tap,3542,3
Amanzi,Asmara,shared_tap,3542,4
Amanzi,Asmara,shared_tap,3542,5
Amanzi,Asmara,shared_tap,3542,6
Amanzi,Asmara,shared_tap,3542,7
Amanzi,Asmara,shared_tap,3542,8
Amanzi,Asmara,shared_tap,1808,1
Amanzi,Asmara,shared_tap,2274,1
Amanzi,Asmara,tap_in_home_broken,698,1
Amanzi,Asmara,shared_tap,2640,1
Amanzi,Asmara,shared_tap,2640,2
Amanzi,Asmara,shared_tap,2640,3
Amanzi,Asmara,shared_tap,2640,4
Amanzi,Asmara,shared_tap,2640,5
Amanzi,Asmara,shared_tap,2640,6
Amanzi,Asmara,shared_tap,2640,7
Amanzi,Asmara,shared_tap,2640,8
Amanzi,Asmara,well,370,1
Amanzi,Asmara,tap_in_home,772,1
Amanzi,Asmara,tap_in_home,782,1
Amanzi,Asmara,tap_in_home_broken,746,1
Amanzi,Asmara,tap_in_home_broken,910,1
Amanzi,Asmara,tap_in_home,864,1
Amanzi,Asmara,shared_tap,834,1
Amanzi,Asmara,shared_tap,834,2
Amanzi,Asmara,shared_tap,834,3
Amanzi,Asmara,shared_tap,834,4
Amanzi,Asmara,shared_tap,834,5
Amanzi,Asmara,shared_tap,834,6
Amanzi,Asmara,shared_tap,834,7
Amanzi,Asmara,shared_tap,834,8
Amanzi,Asmara,shared_tap,1730,1
Amanzi,Asmara,shared_tap,1730,2
Amanzi,Asmara,shared_tap,1730,3
Amanzi,Asmara,shared_tap,1730,4
Amanzi,Asmara,shared_tap,1730,5
Amanzi,Asmara,shared_tap,1730,6
Amanzi,Asmara,shared_tap,1730,7
Amanzi,Asmara,shared_tap,1730,8
Amanzi,Asmara,tap_in_home,804,1
Amanzi,Asmara,tap_in_home_broken,738,1
Amanzi,Asmara,shared_tap,3688,1
Amanzi,Asmara,tap_in_home_broken,316,1
Amanzi,Asmara,tap_in_home,392,1
Amanzi,Asmara,shared_tap,1000,1
Amanzi,Asmara,tap_in_home_broken,498,1
Amanzi,Asmara,tap_in_home,780,1
Amanzi,Asmara,shared_tap,1260,1
Amanzi,Asmara,shared_tap,1260,2
Amanzi,Asmara,shared_tap,1260,3
Amanzi,Asmara,shared_tap,1260,4
Amanzi,Asmara,shared_tap,1260,5
Amanzi,Asmara,shared_tap,1260,6
Amanzi,Asmara,shared_tap,1260,7
Amanzi,Asmara,shared_tap,1260,8
Amanzi,Asmara,tap_in_home_broken,986,1
Amanzi,Asmara,shared_tap,3140,1
Amanzi,Asmara,shared_tap,3140,2
Amanzi,Asmara,shared_tap,3140,3
Amanzi,Asmara,shared_tap,3140,4
Amanzi,Asmara,shared_tap,3140,5
Amanzi,Asmara,shared_tap,3140,6
Amanzi,Asmara,shared_tap,3140,7
Amanzi,Asmara,shared_tap,3140,8
Amanzi,Asmara,well,380,1
Amanzi,Asmara,tap_in_home_broken,536,1
Amanzi,Asmara,tap_in_home_broken,568,1
Amanzi,Asmara,well,290,1
Amanzi,Asmara,tap_in_home,460,1
Amanzi,Asmara,river,858,1
Amanzi,Asmara,shared_tap,904,1
Amanzi,Asmara,tap_in_home,426,1
Amanzi,Asmara,well,350,1
Amanzi,Asmara,tap_in_home_broken,914,1
Amanzi,Asmara,tap_in_home,830,1
Amanzi,Asmara,shared_tap,372,1
Amanzi,Asmara,shared_tap,532,1
Amanzi,Asmara,shared_tap,532,2
Amanzi,Asmara,shared_tap,532,3
Amanzi,Asmara,shared_tap,532,4
Amanzi,Asmara,shared_tap,532,5
Amanzi,Asmara,shared_tap,532,6
Amanzi,Asmara,shared_tap,532,7
Amanzi,Asmara,shared_tap,532,8
Amanzi,Asmara,tap_in_home,372,1
Amanzi,Asmara,tap_in_home,818,1
Amanzi,Asmara,tap_in_home,508,1
Amanzi,Asmara,tap_in_home,628,1
Amanzi,Asmara,shared_tap,1444,1
Amanzi,Asmara,shared_tap,1444,2
Amanzi,Asmara,shared_tap,1444,3
Amanzi,Asmara,shared_tap,1444,4
Amanzi,Asmara,shared_tap,1444,5
Amanzi,Asmara,shared_tap,1444,6
Amanzi,Asmara,shared_tap,1444,7
Amanzi,Asmara,shared_tap,1444,8
Amanzi,Asmara,well,304,1
Amanzi,Asmara,tap_in_home_broken,476,1
Amanzi,Asmara,well,296,1
Amanzi,Asmara,tap_in_home,944,1
Amanzi,Asmara,tap_in_home_broken,462,1
Amanzi,Asmara,shared_tap,2316,1
Amanzi,Asmara,tap_in_home,470,1
Amanzi,Asmara,tap_in_home,516,1
Amanzi,Asmara,well,284,1
Amanzi,Asmara,tap_in_home,436,1
Amanzi,Asmara,tap_in_home_broken,464,1
Amanzi,Asmara,shared_tap,994,1
Amanzi,Asmara,shared_tap,1882,1
Amanzi,Asmara,tap_in_home_broken,534,1
Amanzi,Asmara,tap_in_home_broken,780,1
Amanzi,Asmara,tap_in_home_broken,972,1
Amanzi,Asmara,well,274,1
Amanzi,Asmara,shared_tap,1256,1
Amanzi,Asmara,tap_in_home,820,1
Amanzi,Asmara,tap_in_home_broken,356,1
Amanzi,Asmara,tap_in_home,918,1
Amanzi,Asmara,tap_in_home,672,1
Amanzi,Asmara,tap_in_home_broken,612,1
Amanzi,Asmara,tap_in_home,470,1
Amanzi,Asmara,tap_in_home,486,1
Amanzi,Asmara,tap_in_home,746,1
Amanzi,Asmara,tap_in_home_broken,848,1
Amanzi,Asmara,tap_in_home,902,1
Amanzi,Asmara,tap_in_home,930,1
Amanzi,Asmara,shared_tap,3524,1
Amanzi,Asmara,shared_tap,3524,2
Amanzi,Asmara,shared_tap,3524,3
Amanzi,Asmara,shared_tap,3524,4
Amanzi,Asmara,shared_tap,3524,5
Amanzi,Asmara,shared_tap,3524,6
Amanzi,Asmara,shared_tap,3524,7
Amanzi,Asmara,shared_tap,3524,8
Amanzi,Asmara,tap_in_home_broken,854,1
Amanzi,Asmara,tap_in_home,838,1
Amanzi,Asmara,shared_tap,3616,1
Amanzi,Asmara,shared_tap,3616,2
Amanzi,Asmara,shared_tap,3616,3
Amanzi,Asmara,shared_tap,3616,4
Amanzi,Asmara,shared_tap,3616,5
Amanzi,Asmara,shared_tap,3616,6
Amanzi,Asmara,shared_tap,3616,7
Amanzi,Asmara,shared_tap,3616,8
Amanzi,Asmara,shared_tap,1544,1
Amanzi,Asmara,shared_tap,1544,2
Amanzi,Asmara,shared_tap,1544,3
Amanzi,Asmara,shared_tap,1544,4
Amanzi,Asmara,shared_tap,1544,5
Amanzi,Asmara,shared_tap,1544,6
Amanzi,Asmara,shared_tap,1544,7
Amanzi,Asmara,shared_tap,1544,8
Amanzi,Asmara,shared_tap,2750,1
Amanzi,Asmara,shared_tap,2750,2
Amanzi,Asmara,shared_tap,2750,3
Amanzi,Asmara,shared_tap,2750,4
Amanzi,Asmara,shared_tap,2750,5
Amanzi,Asmara,shared_tap,2750,6
Amanzi,Asmara,shared_tap,2750,7
Amanzi,Asmara,shared_tap,2750,8
Amanzi,Asmara,tap_in_home_broken,740,1
Amanzi,Asmara,shared_tap,2976,1
Amanzi,Asmara,river,678,1
Amanzi,Asmara,tap_in_home_broken,456,1
Amanzi,Asmara,tap_in_home,414,1
Amanzi,Asmara,tap_in_home_broken,428,1
Amanzi,Asmara,tap_in_home_broken,472,1
Amanzi,Asmara,tap_in_home_broken,410,1
Amanzi,Asmara,shared_tap,3794,1
Amanzi,Asmara,shared_tap,3794,2
Amanzi,Asmara,shared_tap,3794,3
Amanzi,Asmara,shared_tap,3794,4
Amanzi,Asmara,shared_tap,3794,5
Amanzi,Asmara,shared_tap,3794,6
Amanzi,Asmara,shared_tap,3794,7
Amanzi,Asmara,shared_tap,3794,8
Amanzi,Asmara,tap_in_home,300,1
Amanzi,Asmara,tap_in_home_broken,716,1
Amanzi,Asmara,shared_tap,632,1
Amanzi,Asmara,tap_in_home,908,1
Amanzi,Asmara,well,288,1
Amanzi,Asmara,river,666,1
Amanzi,Asmara,tap_in_home,410,1
Amanzi,Asmara,river,658,1
Amanzi,Asmara,tap_in_home,966,1
Amanzi,Asmara,tap_in_home,822,1
Amanzi,Asmara,shared_tap,1290,1
Amanzi,Asmara,shared_tap,1290,2
Amanzi,Asmara,shared_tap,1290,3
Amanzi,Asmara,shared_tap,1290,4
Amanzi,Asmara,shared_tap,1290,5
Amanzi,Asmara,shared_tap,1290,6
Amanzi,Asmara,shared_tap,1290,7
Amanzi,Asmara,shared_tap,1290,8
Amanzi,Asmara,tap_in_home,890,1
Amanzi,Asmara,tap_in_home,704,1
Amanzi,Asmara,shared_tap,2454,1
Amanzi,Asmara,shared_tap,2454,2
Amanzi,Asmara,shared_tap,2454,3
Amanzi,Asmara,shared_tap,2454,4
Amanzi,Asmara,shared_tap,2454,5
Amanzi,Asmara,shared_tap,2454,6
Amanzi,Asmara,shared_tap,2454,7
Amanzi,Asmara,shared_tap,2454,8
Amanzi,Asmara,tap_in_home,738,1
Amanzi,Asmara,tap_in_home,776,1
Amanzi,Asmara,river,422,1
Amanzi,Asmara,river,536,1
Amanzi,Asmara,shared_tap,2814,1
Amanzi,Asmara,shared_tap,2814,2
Amanzi,Asmara,shared_tap,2814,3
Amanzi,Asmara,shared_tap,2814,4
Amanzi,Asmara,shared_tap,2814,5
Amanzi,Asmara,shared_tap,2814,6
Amanzi,Asmara,shared_tap,2814,7
Amanzi,Asmara,shared_tap,2814,8
Amanzi,Asmara,tap_in_home,330,1
Amanzi,Asmara,shared_tap,508,1
Amanzi,Asmara,tap_in_home,416,1
Amanzi,Asmara,tap_in_home_broken,916,1
Amanzi,Asmara,well,194,1
Amanzi,Asmara,tap_in_home_broken,626,1
Amanzi,Asmara,tap_in_home_broken,916,1
Amanzi,Asmara,shared_tap,2282,1
Amanzi,Asmara,shared_tap,2282,2
Amanzi,Asmara,shared_tap,2282,3
Amanzi,Asmara,shared_tap,2282,4
Amanzi,Asmara,shared_tap,2282,5
Amanzi,Asmara,shared_tap,2282,6
Amanzi,Asmara,shared_tap,2282,7
Amanzi,Asmara,shared_tap,2282,8
Amanzi,Asmara,tap_in_home,464,1
Amanzi,Asmara,shared_tap,3922,1
Amanzi,Asmara,well,322,1
Amanzi,Asmara,tap_in_home,574,1
Amanzi,Asmara,tap_in_home,834,1
Amanzi,Asmara,shared_tap,1268,1
Amanzi,Asmara,shared_tap,2984,1
Amanzi,Asmara,shared_tap,2984,2
Amanzi,Asmara,shared_tap,2984,3
Amanzi,Asmara,shared_tap,2984,4
Amanzi,Asmara,shared_tap,2984,5
Amanzi,Asmara,shared_tap,2984,6
Amanzi,Asmara,shared_tap,2984,7
Amanzi,Asmara,shared_tap,2984,8
Amanzi,Asmara,tap_in_home,482,1
Amanzi,Asmara,shared_tap,298,1
Amanzi,Asmara,shared_tap,3234,1
Amanzi,Asmara,tap_in_home,654,1
Amanzi,Asmara,tap_in_home_broken,694,1
Amanzi,Asmara,tap_in_home,776,1
Amanzi,Asmara,tap_in_home,842,1
Amanzi,Asmara,tap_in_home,830,1
Amanzi,Asmara,tap_in_home_broken,538,1
Amanzi,Asmara,tap_in_home,614,1
Amanzi,Asmara,tap_in_home,622,1
Amanzi,Asmara,tap_in_home,830,1
Amanzi,Asmara,shared_tap,2694,1
Amanzi,Asmara,shared_tap,2694,2
Amanzi,Asmara,shared_tap,2694,3
Amanzi,Asmara,shared_tap,2694,4
Amanzi,Asmara,shared_tap,2694,5
Amanzi,Asmara,shared_tap,2694,6
Amanzi,Asmara,shared_tap,2694,7
Amanzi,Asmara,shared_tap,2694,8
Amanzi,Asmara,tap_in_home_broken,486,1
Amanzi,Asmara,tap_in_home_broken,344,1
Amanzi,Asmara,tap_in_home_broken,374,1
Amanzi,Asmara,river,826,1
Amanzi,Asmara,well,214,1
Amanzi,Asmara,shared_tap,1882,1
Amanzi,Asmara,shared_tap,1882,2
Amanzi,Asmara,shared_tap,1882,3
Amanzi,Asmara,shared_tap,1882,4
Amanzi,Asmara,shared_tap,1882,5
Amanzi,Asmara,shared_tap,1882,6
Amanzi,Asmara,shared_tap,1882,7
Amanzi,Asmara,shared_tap,1882,8
Amanzi,Asmara,shared_tap,374,1
Amanzi,Asmara,shared_tap,374,2
Amanzi,Asmara,shared_tap,374,3
Amanzi,Asmara,shared_tap,374,4
Amanzi,Asmara,shared_tap,374,5
Amanzi,Asmara,shared_tap,374,6
Amanzi,Asmara,shared_tap,374,7
Amanzi,Asmara,shared_tap,374,8
Amanzi,Asmara,tap_in_home,578,1
Amanzi,Asmara,shared_tap,820,1
Amanzi,Asmara,shared_tap,820,2
Amanzi,Asmara,shared_tap,820,3
Amanzi,Asmara,shared_tap,820,4
Amanzi,Asmara,shared_tap,820,5
Amanzi,Asmara,shared_tap,820,6
Amanzi,Asmara,shared_tap,820,7
Amanzi,Asmara,shared_tap,820,8
Amanzi,Asmara,tap_in_home_broken,896,1
Amanzi,Asmara,tap_in_home,448,1
Amanzi,Asmara,tap_in_home,426,1
Amanzi,Asmara,tap_in_home_broken,742,1
Amanzi,Asmara,tap_in_home,464,1
Amanzi,Asmara,tap_in_home_broken,522,1
Amanzi,Asmara,shared_tap,276,1
Amanzi,Asmara,shared_tap,276,2
Amanzi,Asmara,shared_tap,276,3
Amanzi,Asmara,shared_tap,276,4
Amanzi,Asmara,shared_tap,276,5
Amanzi,Asmara,shared_tap,276,6
Amanzi,Asmara,shared_tap,276,7
Amanzi,Asmara,shared_tap,276,8
Amanzi,Asmara,tap_in_home_broken,392,1
Amanzi,Asmara,tap_in_home,320,1
Amanzi,Asmara,tap_in_home_broken,814,1
Amanzi,Asmara,shared_tap,3282,1
Amanzi,Asmara,tap_in_home_broken,968,1
Amanzi,Asmara,shared_tap,1420,1
Amanzi,Asmara,river,974,1
Amanzi,Asmara,tap_in_home_broken,754,1
Amanzi,Asmara,tap_in_home_broken,626,1
Amanzi,Asmara,tap_in_home,604,1
Amanzi,Asmara,tap_in_home,418,1
Amanzi,Asmara,well,238,1
Amanzi,Asmara,tap_in_home,470,1
Amanzi,Asmara,well,370,1
Amanzi,Asmara,tap_in_home_broken,446,1
Amanzi,Asmara,tap_in_home,366,1
Amanzi,Asmara,well,360,1
Amanzi,Asmara,tap_in_home,922,1
Amanzi,Asmara,tap_in_home_broken,532,1
Amanzi,Asmara,tap_in_home,582,1
Amanzi,Asmara,tap_in_home_broken,356,1
Amanzi,Asmara,river,410,1
Amanzi,Asmara,shared_tap,2210,1
Amanzi,Asmara,tap_in_home_broken,676,1
Amanzi,Asmara,tap_in_home,404,1
Amanzi,Asmara,shared_tap,796,1
Amanzi,Asmara,shared_tap,796,2
Amanzi,Asmara,shared_tap,796,3
Amanzi,Asmara,shared_tap,796,4
Amanzi,Asmara,shared_tap,796,5
Amanzi,Asmara,shared_tap,796,6
Amanzi,Asmara,shared_tap,796,7
Amanzi,Asmara,shared_tap,796,8
Amanzi,Asmara,shared_tap,3512,1
Amanzi,Asmara,shared_tap,522,1
Amanzi,Asmara,shared_tap,522,2
Amanzi,Asmara,shared_tap,522,3
Amanzi,Asmara,shared_tap,522,4
Amanzi,Asmara,shared_tap,522,5
Amanzi,Asmara,shared_tap,522,6
Amanzi,Asmara,shared_tap,522,7
Amanzi,Asmara,shared_tap,522,8
Amanzi,Asmara,shared_tap,2524,1
Amanzi,Asmara,shared_tap,2524,2
Amanzi,Asmara,shared_tap,2524,3
Amanzi,Asmara,shared_tap,2524,4
Amanzi,Asmara,shared_tap,2524,5
Amanzi,Asmara,shared_tap,2524,6
Amanzi,Asmara,shared_tap,2524,7
Amanzi,Asmara,shared_tap,2524,8
Amanzi,Asmara,tap_in_home,604,1
Amanzi,Asmara,tap_in_home,784,1
Amanzi,Asmara,tap_in_home,976,1
Amanzi,Asmara,tap_in_home_broken,692,1
Amanzi,Asmara,tap_in_home,720,1
Amanzi,Asmara,well,248,1
Amanzi,Asmara,tap_in_home_broken,756,1
Amanzi,Asmara,tap_in_home_broken,770,1
Amanzi,Asmara,shared_tap,3118,1
Amanzi,Asmara,shared_tap,324,1
Amanzi,Asmara,tap_in_home_broken,984,1
Amanzi,Asmara,shared_tap,848,1
Amanzi,Asmara,shared_tap,848,2
Amanzi,Asmara,shared_tap,848,3
Amanzi,Asmara,shared_tap,848,4
Amanzi,Asmara,shared_tap,848,5
Amanzi,Asmara,shared_tap,848,6
Amanzi,Asmara,shared_tap,848,7
Amanzi,Asmara,shared_tap,848,8
Amanzi,Asmara,tap_in_home_broken,572,1
Amanzi,Asmara,shared_tap,1170,1
Amanzi,Asmara,shared_tap,232,1
Amanzi,Asmara,shared_tap,232,2
Amanzi,Asmara,shared_tap,232,3
Amanzi,Asmara,shared_tap,232,4
Amanzi,Asmara,shared_tap,232,5
Amanzi,Asmara,shared_tap,232,6
Amanzi,Asmara,shared_tap,232,7
Amanzi,Asmara,shared_tap,232,8
Amanzi,Asmara,shared_tap,652,1
Amanzi,Asmara,tap_in_home,612,1
Amanzi,Asmara,tap_in_home_broken,708,1
Amanzi,Asmara,shared_tap,1932,1
Amanzi,Asmara,shared_tap,1932,2
Amanzi,Asmara,shared_tap,1932,3
Amanzi,Asmara,shared_tap,1932,4
Amanzi,Asmara,shared_tap,1932,5
Amanzi,Asmara,shared_tap,1932,6
Amanzi,Asmara,shared_tap,1932,7
Amanzi,Asmara,shared_tap,1932,8
Amanzi,Asmara,well,202,1
Amanzi,Asmara,tap_in_home,480,1
Amanzi,Asmara,tap_in_home_broken,572,1
Amanzi,Asmara,shared_tap,1628,1
Amanzi,Asmara,tap_in_home_broken,820,1
Amanzi,Asmara,tap_in_home,934,1
Amanzi,Asmara,tap_in_home,636,1
Amanzi,Asmara,tap_in_home_broken,820,1
Amanzi,Asmara,river,630,1
Amanzi,Asmara,tap_in_home_broken,392,1
Amanzi,Asmara,tap_in_home,844,1
Amanzi,Asmara,tap_in_home_broken,598,1
Amanzi,Asmara,shared_tap,2540,1
Amanzi,Asmara,shared_tap,2540,2
Amanzi,Asmara,shared_tap,2540,3
Amanzi,Asmara,shared_tap,2540,4
Amanzi,Asmara,shared_tap,2540,5
Amanzi,Asmara,shared_tap,2540,6
Amanzi,Asmara,shared_tap,2540,7
Amanzi,Asmara,shared_tap,2540,8
Amanzi,Asmara,tap_in_home,654,1
Amanzi,Asmara,tap_in_home_broken,810,1
Amanzi,Asmara,tap_in_home_broken,986,1
Amanzi,Asmara,shared_tap,3774,1
Amanzi,Asmara,shared_tap,3774,2
Amanzi,Asmara,shared_tap,3774,3
Amanzi,Asmara,shared_tap,3774,4
Amanzi,Asmara,shared_tap,3774,5
Amanzi,Asmara,shared_tap,3774,6
Amanzi,Asmara,shared_tap,3774,7
Amanzi,Asmara,shared_tap,3774,8
Amanzi,Asmara,well,388,1
Amanzi,Asmara,tap_in_home_broken,890,1
Amanzi,Asmara,tap_in_home,956,1
Amanzi,Asmara,shared_tap,380,1
Amanzi,Asmara,tap_in_home,846,1
Amanzi,Asmara,tap_in_home_broken,484,1
Amanzi,Asmara,tap_in_home,578,1
Amanzi,Asmara,tap_in_home,818,1
Amanzi,Asmara,tap_in_home,874,1
Amanzi,Asmara,tap_in_home_broken,504,1
Amanzi,Asmara,tap_in_home,564,1
Amanzi,Asmara,tap_in_home,928,1
Amanzi,Asmara,tap_in_home_broken,472,1
Amanzi,Asmara,tap_in_home_broken,560,1
Amanzi,Asmara,tap_in_home,998,1
Amanzi,Asmara,river,648,1
Amanzi,Asmara,tap_in_home_broken,638,1
Amanzi,Asmara,shared_tap,3950,1
Amanzi,Asmara,tap_in_home_broken,738,1
Amanzi,Asmara,tap_in_home,414,1
Amanzi,Asmara,tap_in_home,814,1
Amanzi,Asmara,well,188,1
Amanzi,Asmara,shared_tap,1448,1
Amanzi,Asmara,tap_in_home_broken,576,1
Amanzi,Asmara,tap_in_home_broken,856,1
Amanzi,Asmara,tap_in_home,530,1
Amanzi,Asmara,river,896,1
Amanzi,Asmara,tap_in_home,844,1
Amanzi,Asmara,shared_tap,2468,1
Amanzi,Asmara,shared_tap,2468,2
Amanzi,Asmara,shared_tap,2468,3
Amanzi,Asmara,shared_tap,2468,4
Amanzi,Asmara,shared_tap,2468,5
Amanzi,Asmara,shared_tap,2468,6
Amanzi,Asmara,shared_tap,2468,7
Amanzi,Asmara,shared_tap,2468,8
Amanzi,Asmara,shared_tap,1124,1
Amanzi,Asmara,shared_tap,1124,2
Amanzi,Asmara,shared_tap,1124,3
Amanzi,Asmara,shared_tap,1124,4
Amanzi,Asmara,shared_tap,1124,5
Amanzi,Asmara,shared_tap,1124,6
Amanzi,Asmara,shared_tap,1124,7
Amanzi,Asmara,shared_tap,1124,8
Amanzi,Asmara,tap_in_home,478,1
Amanzi,Asmara,tap_in_home,748,1
Amanzi,Asmara,tap_in_home,364,1
Amanzi,Asmara,tap_in_home,346,1
Amanzi,Asmara,well,170,1
Amanzi,Asmara,tap_in_home,318,1
Amanzi,Asmara,tap_in_home,946,1
Amanzi,Asmara,tap_in_home,398,1
Amanzi,Asmara,tap_in_home_broken,948,1
Amanzi,Asmara,well,220,1
Amanzi,Asmara,tap_in_home,504,1
Amanzi,Asmara,river,476,1
Amanzi,Asmara,well,208,1
Amanzi,Asmara,tap_in_home,372,1
Amanzi,Asmara,tap_in_home_broken,620,1
Amanzi,Asmara,tap_in_home_broken,740,1
Amanzi,Asmara,tap_in_home_broken,782,1
Amanzi,Asmara,tap_in_home,846,1
Amanzi,Asmara,tap_in_home_broken,756,1
Amanzi,Asmara,tap_in_home,420,1
Amanzi,Asmara,shared_tap,3952,1
Amanzi,Asmara,shared_tap,3952,2
Amanzi,Asmara,shared_tap,3952,3
Amanzi,Asmara,shared_tap,3952,4
Amanzi,Asmara,shared_tap,3952,5
Amanzi,Asmara,shared_tap,3952,6
Amanzi,Asmara,shared_tap,3952,7
Amanzi,Asmara,shared_tap,3952,8
Amanzi,Asmara,tap_in_home_broken,410,1
Amanzi,Asmara,well,372,1
Amanzi,Asmara,shared_tap,354,1
Amanzi,Asmara,shared_tap,354,2
Amanzi,Asmara,shared_tap,354,3
Amanzi,Asmara,shared_tap,354,4
Amanzi,Asmara,shared_tap,354,5
Amanzi,Asmara,shared_tap,354,6
Amanzi,Asmara,shared_tap,354,7
Amanzi,Asmara,shared_tap,354,8
Amanzi,Asmara,tap_in_home_broken,664,1
Amanzi,Asmara,tap_in_home_broken,780,1
Amanzi,Asmara,tap_in_home_broken,696,1
Amanzi,Asmara,tap_in_home_broken,776,1
Amanzi,Asmara,tap_in_home,418,1
Amanzi,Asmara,tap_in_home_broken,462,1
Amanzi,Asmara,well,398,1
Amanzi,Asmara,tap_in_home_broken,336,1
Amanzi,Asmara,tap_in_home_broken,514,1
Amanzi,Asmara,tap_in_home_broken,504,1
Amanzi,Asmara,tap_in_home_broken,550,1
Amanzi,Asmara,tap_in_home_broken,708,1
Amanzi,Asmara,shared_tap,1196,1
Amanzi,Asmara,shared_tap,1196,2
Amanzi,Asmara,shared_tap,1196,3
Amanzi,Asmara,shared_tap,1196,4
Amanzi,Asmara,shared_tap,1196,5
Amanzi,Asmara,shared_tap,1196,6
Amanzi,Asmara,shared_tap,1196,7
Amanzi,Asmara,shared_tap,1196,8
Amanzi,Asmara,well,256,1
Amanzi,Asmara,shared_tap,3090,1
Amanzi,Asmara,tap_in_home_broken,648,1
Amanzi,Asmara,well,174,1
Amanzi,Asmara,shared_tap,2650,1
Amanzi,Asmara,shared_tap,2650,2
Amanzi,Asmara,shared_tap,2650,3
Amanzi,Asmara,shared_tap,2650,4
Amanzi,Asmara,shared_tap,2650,5
Amanzi,Asmara,shared_tap,2650,6
Amanzi,Asmara,shared_tap,2650,7
Amanzi,Asmara,shared_tap,2650,8
Amanzi,Asmara,tap_in_home_broken,620,1
Amanzi,Asmara,shared_tap,296,1
Amanzi,Asmara,shared_tap,296,2
Amanzi,Asmara,shared_tap,296,3
Amanzi,Asmara,shared_tap,296,4
Amanzi,Asmara,shared_tap,296,5
Amanzi,Asmara,shared_tap,296,6
Amanzi,Asmara,shared_tap,296,7
Amanzi,Asmara,shared_tap,296,8
Amanzi,Asmara,tap_in_home_broken,870,1
Amanzi,Asmara,tap_in_home,554,1
Amanzi,Asmara,tap_in_home_broken,330,1
Amanzi,Asmara,tap_in_home,416,1
Amanzi,Asmara,tap_in_home_broken,824,1
Amanzi,Asmara,tap_in_home,424,1
Amanzi,Asmara,shared_tap,2792,1
Amanzi,Asmara,shared_tap,2792,2
Amanzi,Asmara,shared_tap,2792,3
Amanzi,Asmara,shared_tap,2792,4
Amanzi,Asmara,shared_tap,2792,5
Amanzi,Asmara,shared_tap,2792,6
Amanzi,Asmara,shared_tap,2792,7
Amanzi,Asmara,shared_tap,2792,8
Amanzi,Asmara,tap_in_home,730,1
Amanzi,Asmara,tap_in_home_broken,868,1
Amanzi,Asmara,tap_in_home_broken,940,1
Amanzi,Asmara,shared_tap,1788,1
Amanzi,Asmara,well,344,1
Amanzi,Asmara,tap_in_home,890,1
Amanzi,Asmara,well,272,1
Amanzi,Asmara,tap_in_home,482,1
Amanzi,Asmara,tap_in_home_broken,862,1
Amanzi,Asmara,tap_in_home,898,1
Amanzi,Asmara,tap_in_home,484,1
Amanzi,Asmara,shared_tap,3678,1
Amanzi,Asmara,shared_tap,3678,2
Amanzi,Asmara,shared_tap,3678,3
Amanzi,Asmara,shared_tap,3678,4
